SEP=;
type;keyword;lemma;pos;relevance
word;meaningful;meaningful;null;1.4828098376711467
word;negotiation;negotiation;null;1.4825749892689393
word;challenged;challenge;null;1.4817101179486223
word;exponential;exponential;null;1.4801903166506225
word;alternates;alternate;null;1.479557009840044
word;logic;logic;null;1.4792602839206042
word;strongly;strongly;null;1.4778089154249263
word;relative;relative;null;1.4773932005955486
word;utilitarian;utilitarian;null;1.476677590301117
word;adjusts;adjust;null;1.4763437707071145
word;successful;successful;null;1.4762918876738687
word;theoretically;theoretically;null;1.475524572356953
word;bilateral;bilateral;null;1.474761070622523
word;interacting;interact;null;1.4741906529470172
word;introduce;introduce;null;1.4728013908224509
word;resource;resource;null;1.4713275723334875
word;insufficient;insufficient;null;1.4708525881531203
word;abstract;abstract;null;1.4706086849650162
word;suffice;suffice;null;1.468785008110747
word;acquired;acquire;null;1.468768288657427
word;operates;operate;null;1.4678824217186268
word;average;average;null;1.466285316020238
word;coefficients;coefficient;null;1.4660852879522348
word;potentially;potentially;null;1.4654968318667223
word;converge;converge;null;1.4653621462657467
word;experience;experience;null;1.4649196200254562
word;consensus;consensus;null;1.4647436374744047
word;expressive;expressive;null;1.4643553571730454
word;symposium;symposium;null;1.4630757740057596
word;donation;donation;null;1.4626964531604096
word;employs;employ;null;1.4623322652828097
word;organized;organize;null;1.4622644826978883
word;arises;arise;null;1.4615924452589204
word;centralized;centralize;null;1.4577388691645377
word;agency;agency;null;1.456814350105117
word;reliability;reliability;null;1.4565097258175537
word;irrelevant;irrelevant;null;1.456255395287443
word;solely;solely;null;1.455559961590594
word;unlikely;unlikely;null;1.4552886486115089
word;convenience;convenience;null;1.4551095437855135
word;solved;solve;null;1.4547955389070886
word;institution;institution;null;1.4539004170395955
word;cooperative;cooperative;null;1.4529868004560136
word;quasi;quasi;null;1.452571531452561
word;remainder;remainder;null;1.4517939965773659
word;terminates;terminate;null;1.4514484753411063
word;project;project;null;1.4509983362894054
word;analytical;analytic;null;1.4463233625972336
word;calculations;calculation;null;1.4439380907225678
word;likelihood;likelihood;null;1.4435596292432538
word;impose;impose;null;1.4423333237736433
word;conference;conference;null;1.4419740082170662
word;deficit;deficit;null;1.4411658085062835
word;patterns;pattern;null;1.4407181049681759
word;exceptions;exception;null;1.4406276542352268
word;introduction;introduction;null;1.4404250819073896
word;understood;understand;null;1.438820981704233
word;exclude;exclude;null;1.4382604373958818
word;equality;equality;null;1.4378289830245319
word;proportion;proportion;null;1.437504400043002
word;connectors;connector;null;1.4366098677803976
word;strengthened;strengthen;null;1.4342698172972441
word;scale;scale;null;1.4341746748162427
word;truthfulness;truthfulness;null;1.4307753590632941
word;impossibility;impossibility;null;1.430320658859197
word;augmenting;augment;null;1.429776659324591
word;preceded;precede;null;1.429367770999267
word;class;class;null;1.4289685045618066
word;complicating;complicate;null;1.428275090488029
word;easily;easily;null;1.4279211702466654
word;format;format;null;1.4272528892701382
word;aim;aim;null;1.4252636950219868
word;version;version;null;1.4250025670785293
word;altering;alter;null;1.4243998154674509
word;learned;learn;null;1.422081888723754
word;homogeneous;homogeneous;null;1.4208152978351385
word;nature;nature;null;1.4205248501984502
word;examine;examine;null;1.4190136466489336
word;firms;firm;null;1.4177828832300161
word;adopt;adopt;null;1.4169166825652428
word;autonomous;autonomous;null;1.4159444687355873
word;statistics;statistic;null;1.4140662345515325
word;opportunity;opportunity;null;1.412798041415407
word;helpful;helpful;null;1.4101361311959515
word;follows;follow;null;1.409783861417666
word;constraining;constrain;null;1.4095436769677632
word;correspondence;correspondence;null;1.4092109630218763
word;indicators;indicator;null;1.4088598089147366
word;period;period;null;1.4074653510725486
word;intuitive;intuitive;null;1.4050775531299358
word;variety;variety;null;1.403851415395085
word;socially;socially;null;1.400845895843247
word;sense;sense;null;1.4006222191288273
word;virtual;virtual;null;1.3988399768080317
word;inductive;inductive;null;1.3986515344887094
word;balance;balance;null;1.396477113645619
word;transit;transit;null;1.3958957206548344
word;dimensional;dimensional;null;1.3956670373843332
word;locally;locally;null;1.395536841085575
word;enumerating;enumerate;null;1.3950985363349624
word;widely;widely;null;1.3942815713790624
word;hoc;hoc;null;1.3941045983647176
word;preferable;preferable;null;1.3937743779603584
word;traditional;traditional;null;1.3924152834556693
word;structural;structural;null;1.390829844324199
word;matching;match;null;1.3895193476236978
word;people;people;null;1.3889519987893213
word;participation;participation;null;1.3886640221420947
word;seeks;seek;null;1.3883113949626287
word;science;science;null;1.387802969438514
word;privacy;privacy;null;1.387538001063235
word;avoiding;avoid;null;1.3861248923409772
word;measurable;measurable;null;1.3854778982620628
word;conclusions;conclusion;null;1.3853688033162694
word;uniformity;uniformity;null;1.3849977585684912
word;course;course;null;1.3847727331325868
word;adding;add;null;1.3843800720036683
word;conversely;conversely;null;1.3841097856143183
word;reasonably;reasonably;null;1.383402123927009
word;observed;observe;null;1.3830490086853906
word;clause;clause;null;1.3825122070367133
word;organization;organization;null;1.382137838301031
word;powers;power;null;1.3820698338372908
word;political;political;null;1.3807007076849358
word;parallel;parallel;null;1.3792799085793388
word;largely;largely;null;1.3782121087121662
word;beliefs;belief;null;1.3767125184415216
word;concise;concise;null;1.3764799658848044
word;contingent;contingent;null;1.3758088015727605
word;maximal;maximal;null;1.3756556256011767
word;core;core;null;1.3749001443957554
word;comprehensive;comprehensive;null;1.3745431135635546
word;partially;partially;null;1.373817117735208
word;possess;possess;null;1.3732315116778255
word;dependent;dependent;null;1.3718397774881002
word;strategically;strategically;null;1.3714671751994467
word;methodology;methodology;null;1.3706316892761268
word;sales;sale;null;1.3705123518812878
word;containing;contain;null;1.3704792263422814
word;findings;finding;null;1.3687136060404592
word;higher;high;null;1.3684892021696609
word;estimation;estimation;null;1.3676838136654808
word;finance;finance;null;1.3672548499692068
word;merely;merely;null;1.3662446973247948
word;decomposition;decomposition;null;1.3656209577960958
word;promotes;promote;null;1.364147726590603
word;rarely;rarely;null;1.3634330981950635
word;literals;literal;null;1.363303481617764
word;separate;separate;null;1.3632167377932434
word;primarily;primarily;null;1.3603322714769344
word;parallelism;parallelism;null;1.3598403004760875
word;comments;comment;null;1.3595686780209326
word;collaborative;collaborative;null;1.3547931503200614
word;produces;produce;null;1.3545664288272576
word;players;player;null;1.3527200531941241
word;indirect;indirect;null;1.3523273401638802
word;generality;generality;null;1.3519502629448148
word;consumer;consumer;null;1.35169590439029
word;advertising;advertise;null;1.351283329941301
word;primary;primary;null;1.3508267437925796
word;socratic;socratic;null;1.3478551452162744
word;encourage;encourage;null;1.3472478582050118
word;confirmed;confirm;null;1.3453789934229623
word;dilemma;dilemma;null;1.3451014511171075
word;considerably;considerably;null;1.3442732534562625
word;appendix;appendix;null;1.3435440878423868
word;liquidity;liquidity;null;1.3428978594450303
word;series;series;null;1.3428779277982357
word;absence;absence;null;1.3423693731663
word;distinction;distinction;null;1.3386959965727403
word;committed;commit;null;1.338196859546484
word;divided;divide;null;1.3377057307521125
word;manifest;manifest;null;1.3374133769507126
word;society;society;null;1.337190253348158
word;exactly;exactly;null;1.3335688827977816
word;natural;natural;null;1.333467729338228
word;account;account;null;1.3331197599400009
word;false;false;null;1.3327686968214345
word;completion;completion;null;1.3321623972021248
word;nodes;node;null;1.3321614472793106
word;manner;manner;null;1.3319295951718577
word;flexibility;flexibility;null;1.331761115548085
word;election;election;null;1.3300114022239091
word;consistency;consistency;null;1.3298193720583495
word;proper;proper;null;1.3287734778036293
word;precision;precision;null;1.326580392686562
word;national;national;null;1.3263475072075996
word;complementary;complementary;null;1.3262244101459293
word;presentation;presentation;null;1.3252430984852421
word;place;place;null;1.324601036674069
word;similarity;similarity;null;1.3239470913783489
word;idea;idea;null;1.3236582762598816
word;termination;termination;null;1.323639791530672
word;anticipating;anticipate;null;1.3234816640463196
word;interim;interim;null;1.3233623718136314
word;accurately;accurately;null;1.32138543702966
word;reflect;reflect;null;1.3198863831033067
word;code;code;null;1.3183647507995502
word;environments;environment;null;1.3182463661291084
word;trivial;trivial;null;1.317751163433424
word;computers;computer;null;1.3148542220415105
word;likewise;likewise;null;1.3134892126463502
word;trajectories;trajectory;null;1.313089369137358
word;attitude;attitude;null;1.3127295990026038
word;revelation;revelation;null;1.3108441168948508
word;become;become;null;1.3107745194514278
word;plurality;plurality;null;1.3088361552153052
word;unlimited;unlimited;null;1.3087664085726047
word;majority;majority;null;1.3087569794774936
word;test;test;null;1.3084128694431458
word;credit;credit;null;1.3083424571472317
word;progress;progress;null;1.3080389633727991
word;equity;equity;null;1.307922040914091
word;systematic;systematic;null;1.3075777859169129
word;succeed;succeed;null;1.3073609443761063
word;language;language;null;1.307179264245547
word;initiated;initiate;null;1.3051286801964825
word;additive;additive;null;1.3044342218465788
word;journal;journal;null;1.3033188986303306
word;informational;informational;null;1.3032793306914132
word;substantially;substantially;null;1.3021811573648732
word;conversion;conversion;null;1.3020020301407167
word;profitable;profitable;null;1.3008017915038386
word;significance;significance;null;1.3001103619317866
word;increasingly;increasingly;null;1.3000335655165765
word;formalized;formalize;null;1.2999083264936895
word;optimally;optimally;null;1.2991538540529113
word;processor;processor;null;1.2991463172993734
word;inconsistencies;inconsistency;null;1.298786860713783
word;entropy;entropy;null;1.295541471291365
word;recently;recently;null;1.295411032234638
word;orientation;orientation;null;1.293483140252308
word;bound;bind;null;1.2927537634224557
word;selective;selective;null;1.292588869646799
word;subsection;subsection;null;1.290807192912097
word;charity;charity;null;1.290403352068357
word;supply;supply;null;1.2844639324038072
word;pays;pay;null;1.2840419860791468
word;written;write;null;1.2831069368002281
word;capability;capability;null;1.2814420037848264
word;query;query;null;1.2808351089854912
word;instead;instead;null;1.280460681030236
word;sponsored;sponsor;null;1.2788741224089644
